"GEO_ID","NAME","H3_001N","H3_002N","H3_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1500000US191499702004","Block Group 4; Census Tract 9702; Plymouth County; Iowa","390","344","46",
"1500000US191499703001","Block Group 1; Census Tract 9703; Plymouth County; Iowa","438","407","31",
"1500000US191499703002","Block Group 2; Census Tract 9703; Plymouth County; Iowa","432","409","23",
"1500000US191499703003","Block Group 3; Census Tract 9703; Plymouth County; Iowa","276","258","18",
"1500000US191499703004","Block Group 4; Census Tract 9703; Plymouth County; Iowa","270","253","17",
"1500000US191499704001","Block Group 1; Census Tract 9704; Plymouth County; Iowa","404","386","18",
"1500000US191499704002","Block Group 2; Census Tract 9704; Plymouth County; Iowa","467","419","48",
"1500000US191499704003","Block Group 3; Census Tract 9704; Plymouth County; Iowa","410","388","22",
"1500000US191499705001","Block Group 1; Census Tract 9705; Plymouth County; Iowa","641","600","41",
"1500000US191499705002","Block Group 2; Census Tract 9705; Plymouth County; Iowa","311","282","29",
"1500000US191499705003","Block Group 3; Census Tract 9705; Plymouth County; Iowa","344","317","27",
"1500000US191499706001","Block Group 1; Census Tract 9706; Plymouth County; Iowa","537","488","49",
"1500000US191499706002","Block Group 2; Census Tract 9706; Plymouth County; Iowa","573","550","23",
"1500000US191499706003","Block Group 3; Census Tract 9706; Plymouth County; Iowa","602","566","36",
"1500000US191499706004","Block Group 4; Census Tract 9706; Plymouth County; Iowa","492","465","27",
"1500000US191517801001","Block Group 1; Census Tract 7801; Pocahontas County; Iowa","468","386","82",
"1500000US191517801002","Block Group 2; Census Tract 7801; Pocahontas County; Iowa","589","484","105",
"1500000US191517802001","Block Group 1; Census Tract 7802; Pocahontas County; Iowa","673","586","87",
"1500000US191517802002","Block Group 2; Census Tract 7802; Pocahontas County; Iowa","462","418","44",
"1500000US191517802003","Block Group 3; Census Tract 7802; Pocahontas County; Iowa","438","362","76",
"1500000US191517803001","Block Group 1; Census Tract 7803; Pocahontas County; Iowa","290","234","56",
"1500000US191517803002","Block Group 2; Census Tract 7803; Pocahontas County; Iowa","446","367","79",
"1500000US191517803003","Block Group 3; Census Tract 7803; Pocahontas County; Iowa","300","253","47",
"1500000US191530001011","Block Group 1; Census Tract 1.01; Polk County; Iowa","1363","1226","137",
"1500000US191530001012","Block Group 2; Census Tract 1.01; Polk County; Iowa","409","395","14",
"1500000US191530001021","Block Group 1; Census Tract 1.02; Polk County; Iowa","705","697","8",
"1500000US191530001022","Block Group 2; Census Tract 1.02; Polk County; Iowa","385","378","7",
"1500000US191530001023","Block Group 3; Census Tract 1.02; Polk County; Iowa","395","373","22",
"1500000US191530001031","Block Group 1; Census Tract 1.03; Polk County; Iowa","507","468","39",
"1500000US191530001032","Block Group 2; Census Tract 1.03; Polk County; Iowa","378","355","23",
"1500000US191530002011","Block Group 1; Census Tract 2.01; Polk County; Iowa","627","597","30",
"1500000US191530002012","Block Group 2; Census Tract 2.01; Polk County; Iowa","589","561","28",
"1500000US191530002021","Block Group 1; Census Tract 2.02; Polk County; Iowa","455","428","27",
"1500000US191530002022","Block Group 2; Census Tract 2.02; Polk County; Iowa","419","388","31",
"1500000US191530002023","Block Group 3; Census Tract 2.02; Polk County; Iowa","329","309","20",
"1500000US191530002024","Block Group 4; Census Tract 2.02; Polk County; Iowa","367","360","7",
"1500000US191530003001","Block Group 1; Census Tract 3; Polk County; Iowa","356","329","27",
"1500000US191530003002","Block Group 2; Census Tract 3; Polk County; Iowa","232","224","8",
"1500000US191530003003","Block Group 3; Census Tract 3; Polk County; Iowa","343","316","27",
"1500000US191530003004","Block Group 4; Census Tract 3; Polk County; Iowa","584","564","20",
"1500000US191530004001","Block Group 1; Census Tract 4; Polk County; Iowa","392","386","6",
"1500000US191530004002","Block Group 2; Census Tract 4; Polk County; Iowa","376","335","41",
"1500000US191530004003","Block Group 3; Census Tract 4; Polk County; Iowa","506","476","30",
"1500000US191530004004","Block Group 4; Census Tract 4; Polk County; Iowa","342","326","16",
"1500000US191530004005","Block Group 5; Census Tract 4; Polk County; Iowa","438","404","34",
"1500000US191530005001","Block Group 1; Census Tract 5; Polk County; Iowa","442","413","29",
"1500000US191530005002","Block Group 2; Census Tract 5; Polk County; Iowa","248","238","10",
"1500000US191530005003","Block Group 3; Census Tract 5; Polk County; Iowa","433","410","23",
"1500000US191530005004","Block Group 4; Census Tract 5; Polk County; Iowa","387","357","30",
"1500000US191530005005","Block Group 5; Census Tract 5; Polk County; Iowa","327","294","33",
"1500000US191530006001","Block Group 1; Census Tract 6; Polk County; Iowa","458","438","20",
"1500000US191530006002","Block Group 2; Census Tract 6; Polk County; Iowa","481","444","37",
"1500000US191530006003","Block Group 3; Census Tract 6; Polk County; Iowa","376","322","54",
"1500000US191530006004","Block Group 4; Census Tract 6; Polk County; Iowa","417","387","30",
"1500000US191530007011","Block Group 1; Census Tract 7.01; Polk County; Iowa","679","630","49",
"1500000US191530007012","Block Group 2; Census Tract 7.01; Polk County; Iowa","374","365","9",
"1500000US191530007013","Block Group 3; Census Tract 7.01; Polk County; Iowa","397","369","28",
"1500000US191530007021","Block Group 1; Census Tract 7.02; Polk County; Iowa","608","582","26",
"1500000US191530007022","Block Group 2; Census Tract 7.02; Polk County; Iowa","339","336","3",
"1500000US191530007023","Block Group 3; Census Tract 7.02; Polk County; Iowa","436","381","55",
"1500000US191530007031","Block Group 1; Census Tract 7.03; Polk County; Iowa","691","659","32",
"1500000US191530007032","Block Group 2; Census Tract 7.03; Polk County; Iowa","389","373","16",
"1500000US191530007033","Block Group 3; Census Tract 7.03; Polk County; Iowa","502","481","21",
"1500000US191530007041","Block Group 1; Census Tract 7.04; Polk County; Iowa","339","325","14",
"1500000US191530007042","Block Group 2; Census Tract 7.04; Polk County; Iowa","364","361","3",
"1500000US191530007043","Block Group 3; Census Tract 7.04; Polk County; Iowa","349","321","28",
"1500000US191530007044","Block Group 4; Census Tract 7.04; Polk County; Iowa","330","315","15",
"1500000US191530008011","Block Group 1; Census Tract 8.01; Polk County; Iowa","258","255","3",
"1500000US191530008012","Block Group 2; Census Tract 8.01; Polk County; Iowa","326","312","14",
"1500000US191530008013","Block Group 3; Census Tract 8.01; Polk County; Iowa","551","530","21",
"1500000US191530008014","Block Group 4; Census Tract 8.01; Polk County; Iowa","302","279","23",
"1500000US191530008015","Block Group 5; Census Tract 8.01; Polk County; Iowa","832","796","36",
"1500000US191530008016","Block Group 6; Census Tract 8.01; Polk County; Iowa","291","282","9",
"1500000US191530008021","Block Group 1; Census Tract 8.02; Polk County; Iowa","317","308","9",
"1500000US191530008022","Block Group 2; Census Tract 8.02; Polk County; Iowa","1045","994","51",
"1500000US191530008023","Block Group 3; Census Tract 8.02; Polk County; Iowa","390","373","17",
"1500000US191530008031","Block Group 1; Census Tract 8.03; Polk County; Iowa","369","345","24",
"1500000US191530008032","Block Group 2; Census Tract 8.03; Polk County; Iowa","458","450","8",
"1500000US191530008033","Block Group 3; Census Tract 8.03; Polk County; Iowa","293","278","15",
"1500000US191530008034","Block Group 4; Census Tract 8.03; Polk County; Iowa","805","756","49",
"1500000US191530009011","Block Group 1; Census Tract 9.01; Polk County; Iowa","461","438","23",
"1500000US191530009012","Block Group 2; Census Tract 9.01; Polk County; Iowa","311","296","15",
"1500000US191530009013","Block Group 3; Census Tract 9.01; Polk County; Iowa","506","484","22",
"1500000US191530009014","Block Group 4; Census Tract 9.01; Polk County; Iowa","386","370","16",
"1500000US191530009021","Block Group 1; Census Tract 9.02; Polk County; Iowa","615","588","27",
"1500000US191530009022","Block Group 2; Census Tract 9.02; Polk County; Iowa","489","469","20",
"1500000US191530009023","Block Group 3; Census Tract 9.02; Polk County; Iowa","426","403","23",
"1500000US191530010001","Block Group 1; Census Tract 10; Polk County; Iowa","500","458","42",
"1500000US191530010002","Block Group 2; Census Tract 10; Polk County; Iowa","400","376","24",
"1500000US191530010003","Block Group 3; Census Tract 10; Polk County; Iowa","860","784","76",
"1500000US191530010004","Block Group 4; Census Tract 10; Polk County; Iowa","514","489","25",
"1500000US191530011001","Block Group 1; Census Tract 11; Polk County; Iowa","381","317","64",
"1500000US191530011002","Block Group 2; Census Tract 11; Polk County; Iowa","404","359","45",
"1500000US191530011003","Block Group 3; Census Tract 11; Polk County; Iowa","383","333","50",
"1500000US191530011004","Block Group 4; Census Tract 11; Polk County; Iowa","310","292","18",
"1500000US191530012001","Block Group 1; Census Tract 12; Polk County; Iowa","377","325","52",
"1500000US191530012002","Block Group 2; Census Tract 12; Polk County; Iowa","283","248","35",
"1500000US191530012003","Block Group 3; Census Tract 12; Polk County; Iowa","562","491","71",
"1500000US191530015001","Block Group 1; Census Tract 15; Polk County; Iowa","366","340","26",
"1500000US191530015002","Block Group 2; Census Tract 15; Polk County; Iowa","710","660","50",
"1500000US191530017001","Block Group 1; Census Tract 17; Polk County; Iowa","588","543","45",
"1500000US191530017002","Block Group 2; Census Tract 17; Polk County; Iowa","470","435","35",
"1500000US191530018001","Block Group 1; Census Tract 18; Polk County; Iowa","362","343","19",
"1500000US191530018002","Block Group 2; Census Tract 18; Polk County; Iowa","511","470","41",
"1500000US191530019001","Block Group 1; Census Tract 19; Polk County; Iowa","312","286","26",
"1500000US191530019002","Block Group 2; Census Tract 19; Polk County; Iowa","413","373","40",
"1500000US191530019003","Block Group 3; Census Tract 19; Polk County; Iowa","339","318","21",
"1500000US191530019004","Block Group 4; Census Tract 19; Polk County; Iowa","377","369","8",
"1500000US191530019005","Block Group 5; Census Tract 19; Polk County; Iowa","285","271","14",
"1500000US191530021001","Block Group 1; Census Tract 21; Polk County; Iowa","293","268","25",
"1500000US191530021002","Block Group 2; Census Tract 21; Polk County; Iowa","349","324","25",
"1500000US191530021003","Block Group 3; Census Tract 21; Polk County; Iowa","381","368","13",
"1500000US191530021004","Block Group 4; Census Tract 21; Polk County; Iowa","322","287","35",
"1500000US191530021005","Block Group 5; Census Tract 21; Polk County; Iowa","284","264","20",
"1500000US191530021006","Block Group 6; Census Tract 21; Polk County; Iowa","269","257","12",
"1500000US191530026001","Block Group 1; Census Tract 26; Polk County; Iowa","1035","925","110",
"1500000US191530027001","Block Group 1; Census Tract 27; Polk County; Iowa","613","540","73",
"1500000US191530027002","Block Group 2; Census Tract 27; Polk County; Iowa","930","826","104",
"1500000US191530027003","Block Group 3; Census Tract 27; Polk County; Iowa","357","317","40",
"1500000US191530027004","Block Group 4; Census Tract 27; Polk County; Iowa","449","398","51",
"1500000US191530028001","Block Group 1; Census Tract 28; Polk County; Iowa","566","487","79",
"1500000US191530028002","Block Group 2; Census Tract 28; Polk County; Iowa","297","274","23",
"1500000US191530028003","Block Group 3; Census Tract 28; Polk County; Iowa","425","416","9",
"1500000US191530028004","Block Group 4; Census Tract 28; Polk County; Iowa","338","304","34",
"1500000US191530029001","Block Group 1; Census Tract 29; Polk County; Iowa","611","560","51",
"1500000US191530029002","Block Group 2; Census Tract 29; Polk County; Iowa","876","831","45",
"1500000US191530029003","Block Group 3; Census Tract 29; Polk County; Iowa","684","629","55",
"1500000US191530029004","Block Group 4; Census Tract 29; Polk County; Iowa","396","362","34",
"1500000US191530030011","Block Group 1; Census Tract 30.01; Polk County; Iowa","558","527","31",
"1500000US191530030012","Block Group 2; Census Tract 30.01; Polk County; Iowa","394","374","20",
"1500000US191530030021","Block Group 1; Census Tract 30.02; Polk County; Iowa","366","351","15",
"1500000US191530030022","Block Group 2; Census Tract 30.02; Polk County; Iowa","363","321","42",
"1500000US191530030023","Block Group 3; Census Tract 30.02; Polk County; Iowa","267","261","6",
"1500000US191530030024","Block Group 4; Census Tract 30.02; Polk County; Iowa","505","495","10",
"1500000US191530031001","Block Group 1; Census Tract 31; Polk County; Iowa","791","760","31",
"1500000US191530032001","Block Group 1; Census Tract 32; Polk County; Iowa","513","469","44",
"1500000US191530032002","Block Group 2; Census Tract 32; Polk County; Iowa","835","766","69",
"1500000US191530039011","Block Group 1; Census Tract 39.01; Polk County; Iowa","582","560","22",
"1500000US191530039012","Block Group 2; Census Tract 39.01; Polk County; Iowa","897","839","58",
"1500000US191530039021","Block Group 1; Census Tract 39.02; Polk County; Iowa","905","845","60",
"1500000US191530039022","Block Group 2; Census Tract 39.02; Polk County; Iowa","1106","1064","42",
"1500000US191530040011","Block Group 1; Census Tract 40.01; Polk County; Iowa","560","532","28",
"1500000US191530040012","Block Group 2; Census Tract 40.01; Polk County; Iowa","1192","1106","86",
"1500000US191530040041","Block Group 1; Census Tract 40.04; Polk County; Iowa","534","511","23",
